id_despesa,id_projeto,cd_identificador_rubrica,ds_despesa,tx_justificativa,vl_unitario,nr_quantidade,vl_despesa,fl_fonte_recurso,id_receita,ds_unidade_medida,fl_origem_material,fl_ressarcimento,ds_tipo_ressarcimento,fl_tipo_pessoa_servico,dt_calculo_imposto
106274,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106275,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106276,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106277,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106278,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106279,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106280,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106281,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106282,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106283,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106284,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106285,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106286,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106287,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106288,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106289,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106290,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106291,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106292,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106293,23554,339020,,"Especialista com vista a atuar na condição de orientador metodológico do processo de Conferências nas UF e no Distrito Federal.",16000.00,1.00,16000.00,T,7495,,,,,,
106294,23554,339020,,"Coordenação da equipe de estudantes dos estados e do DF na articulação junto à SECADI/MEC.",40000.00,1.00,40000.00,T,7495,,,,,,
106295,23554,339020,,"Bolsa pesquisador externo - apoio à coordenação geral e equipe de pesquisadores dos estados da região Norte do país.",28000.00,1.00,28000.00,T,7495,,,,,,
106296,23554,339020,,"Bolsa pesquisador externo - apoio à coordenação geral e equipe de pesquisadores dos estados da região Nordeste do país.",28000.00,1.00,28000.00,T,7495,,,,,,
106297,23554,339020,,"Bolsa pesquisador externo - apoio à coordenação geral e equipe de pesquisadores dos estados da região Centro-Oeste do país.",28000.00,1.00,28000.00,T,7495,,,,,,
106298,23554,339020,,"Bolsa pesquisador externo - apoio à coordenação geral e equipe de pesquisadores dos estados da região Sudeste do país.",28000.00,1.00,28000.00,T,7495,,,,,,
106299,23554,339020,,"Bolsa pesquisador externo - apoio à coordenação geral e equipe de pesquisadores dos estados da região Sul do país.",28000.00,1.00,28000.00,T,7495,,,,,,
106300,23554,339018,,"Bolsa de apoio ao grupo de pesquisadores",20000.00,1.00,20000.00,T,7495,,,,,,
106301,23554,339018,,"Bolsa de apoio ao grupo de pesquisadores",20000.00,1.00,20000.00,T,7495,,,,,,
106302,23554,339018,,"Bolsas de apoio aos pesquisadores e extensionistas dos estados e do DF",12000.00,1.00,12000.00,T,7495,,,,,,
106303,23554,339018,,"Bolsas de apoio aos pesquisadores e extensionistas dos estados e do DF",12000.00,1.00,12000.00,T,7495,,,,,,
106304,23554,339018,,"Bolsas de apoio aos pesquisadores e extensionistas dos estados e do DF",12000.00,1.00,12000.00,T,7495,,,,,,
106305,23554,339018,,"Bolsas de apoio aos pesquisadores e extensionistas dos estados e do DF",12000.00,1.00,12000.00,T,7495,,,,,,
106306,23554,339018,,"Bolsas de apoio aos pesquisadores e extensionistas dos estados e do DF",12000.00,1.00,12000.00,T,7495,,,,,,
106307,23554,339018,,"Bolsa de apoio ao grupo de pesquisadores",20000.00,1.00,20000.00,T,7495,,,,,,
106308,23554,339039,"Seguro Bolsistas","Contratação de seguro obrigatório para os bolsistas participantes do projeto.",4116.00,1.00,4116.00,T,7495,,,,,J,2024-08-27
106311,23556,319100,"Ministrante de Oficina",,1800.00,1.00,1800.00,T,7496,,,N,,,
106312,23556,339030,"Materiais diversos",,4126.50,1.00,4126.50,T,7496,u,,,,,
106313,23556,339039,"Impressão dos livros","Impressão de 200 exemplares do livro ""de onde brotam os fios...""",13300.00,1.00,13300.00,T,7496,,,,,J,2023-11-27
106314,23556,339039,"Serviços de design","Serviço de designer para elaboração gráfica do livro",3370.00,1.00,3370.00,T,7496,,,,,J,2023-11-27
106315,23556,339039,"impressão dos marcadores","Marcadores explicativos para acompanharem o livro",437.50,1.00,437.50,T,7496,,,,,J,2023-11-27
106316,23556,339036,Ilustrador,"Pagamento das ilustrações científicas",1250.00,1.00,1250.00,T,7496,,,,,F,2023-11-27
106317,23556,339039,"Assistente de produção","Assistente de produção para a confecção dos 200 casulos sementes",1800.00,1.00,1800.00,T,7496,,,,,J,2023-11-27
106318,23556,339039,"Assistente para as oficinas","Assistente para auxiliar nas oficinas de casulo-semente",1050.00,1.00,1050.00,T,7496,,,,,J,2023-11-27
106319,23556,339039,"Revisor textual","Revisor dos textos do livro ""de onde brotam os fios...""",250.00,1.00,250.00,T,7496,,,,,J,2023-11-27
106320,23556,339039,"Serviços de contabilidade","Serviços de contabilidade para prestação de contas",1700.00,1.00,1700.00,T,7496,,,,,J,2023-11-27
106321,23556,339039,"Coquetel para lançamento do livro","Serviço de coquetel para lançamento",900.00,1.00,900.00,T,7496,,,,,J,2023-11-27
106322,23556,339036,"Roda de conversa","Cachê para as artistas presentes na Roda de Conversa na Biblioteca Municipal de Campinas",2900.00,1.00,2900.00,T,7496,,,,,F,2023-11-27
106323,23556,339039,Divulgação,"Realização de divulgação por Assessoria de Imprensa",3557.50,1.00,3557.50,T,7496,,,,,J,2023-11-27
106324,23556,319100,"Cachê Artístico",,7050.00,1.00,7050.00,T,7496,,,N,,,
106325,23556,319100,"Elaboração do Projeto",,1500.00,1.00,1500.00,T,7496,,,N,,,
106326,23557,339039,"Desenvolvimento de Software","Desenvolvimento de software para o jogo, focando principalmente na interface.",22938.22,1.00,22938.22,T,7499,,,,,J,2024-04-25
106327,23557,339039,"Desenvolvimento e Validação de Software","Auxilio na validação dos modelos de testes psicológicos. Auxilio no desenvolvimento do software.",6871.01,1.00,6871.01,T,7498,,,,,J,2024-04-25
106328,23557,339014,,"Visita à empresa e pesquisa in loco",297.00,39.00,11583.00,T,7499,,,,,,
106329,23557,339014,,"Visita à empresa e pesquisa in loco",226.23,1.00,226.23,T,7499,,,,,,
106330,23557,339033,,"Pesquisa in loco. Visita à empresa",1909.24,1.00,1909.24,T,7499,,,,,,
106331,23557,339033,,"Visita à empresa e pesquisa in loco",1909.23,7.00,13364.61,T,7499,,,,,,
106332,23557,339020,,"Analista Projeto - Apoio técnico",21600.00,1.00,21600.00,T,7500,,,,,,
106333,23557,339020,,"Apoio técnico",15600.00,1.00,15600.00,T,7498,,,,,,
106334,23557,339020,,"OPERAÇÃO TÉCNICA",37727.82,1.00,37727.82,T,7498,,,,,,
106335,23557,339018,,"Atividade de Pesquisa",72000.00,1.00,72000.00,T,7498,,,,,,
106336,23557,339018,,"Atividades Técnicas e de Pesquisa",28800.00,1.00,28800.00,T,7498,,,,,,
106337,23557,339033,,"visita à empresa e pesquisa in loco",180.00,8.00,1440.00,T,7499,,,,,,
106338,23557,339030,"Materiais diversos",,24713.85,1.00,24713.85,T,7499,u,,,,,
106339,23557,339020,,"Atividade de Pesquisa",60000.00,1.00,60000.00,T,7498,,,,,,
106340,23557,339020,,"Atividades de coordenação",84000.00,1.00,84000.00,T,7498,,,,,,
106341,23557,339020,,"Apoio técnico",72000.00,1.00,72000.00,T,7500,,,,,,
106342,23557,339020,,"Atividade de Pesquisa",60000.00,1.00,60000.00,T,7498,,,,,,
106343,23557,339018,,"Atividades Técnicas e de Pesquisa",28800.00,1.00,28800.00,T,7498,,,,,,
106344,23557,339018,,"Atividades Técnicas e de Pesquisa",28800.00,1.00,28800.00,T,7498,,,,,,
106345,23557,339018,,"Atividades Técnicas e de Pesquisa",28800.00,1.00,28800.00,T,7498,,,,,,
106346,23557,339018,,"Atividade de Pesquisa",43200.00,1.00,43200.00,T,7498,,,,,,
106347,23557,339020,,"Atividade de Pesquisa",2500.00,1.00,2500.00,T,7498,,,,,,
106348,23557,339020,,"Pesquisa e desenvolvimento da inovação no projeto.",11318.34,1.00,11318.34,T,7498,,,,,,
106349,23557,339020,,"Atividade de pesquisa",28750.00,1.00,28750.00,T,7498,,,,,,
106350,23557,339020,,"Atividade de pesquisa",28750.00,1.00,28750.00,T,7498,,,,,,
106354,23558,339018,,"Apoiar as atividades de pesquisa, extensão e inovação tecnológica do projeto",11050.00,1.00,11050.00,T,7501,,,,,,
106355,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",21000.00,1.00,21000.00,T,7501,,,,,,
106356,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",19040.00,1.00,19040.00,T,7501,,,,,,
106357,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",17480.00,1.00,17480.00,T,7501,,,,,,
106358,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",19040.00,1.00,19040.00,T,7501,,,,,,
106359,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",19040.00,1.00,19040.00,T,7501,,,,,,
106360,23558,339020,,"PESQUISADOR pleno (compartilhado carteira)valor original 42.500, novo valor 40.000,00",22500.00,1.00,22500.00,T,7504,,,,,,
106361,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",3720.00,1.00,3720.00,T,7501,,,,,,
106362,23558,339033,,"Deslocamentos necessários à execução do projeto",100.00,10.00,1000.00,T,7503,,,,,,
106363,23558,339039,"Serviços necessários ao projeto","Serviços necessários ao projeto",1000.00,1.00,1000.00,T,7503,,,,,J,2023-08-07
106364,23558,339014,,"custeio de diárias diretamente relacionadas a atividades previstas no projeto e também para prospecções, incluindo a realização de reuniões e workshops técnicos entre as equipes da EMPRESA e da FURG, além de visitas técnicas definidas pelos coordenadores",500.00,2.00,1000.00,T,7503,,,,,,
106365,23558,339020,,"Executar as atividades de pesquisa, extensão e inovação do projeto",26350.00,1.00,26350.00,T,7501,,,,,,
106366,23558,339020,,"Executar as atividades de pesquisa, extensão e inovação do projeto",40800.00,1.00,40800.00,T,7501,,,,,,
106367,23558,339030,"Materiais necessários para o desenvolvimento do projeto",,557.69,1.00,557.69,T,7501,u,,,,,
106368,23558,339030,"Materiais necessários para o desenvolvimento do projeto",,11142.31,1.00,11142.31,T,7503,u,,,,,
106369,23558,339020,,"Executar as atividades de pesquisa, extensão e inovação do projeto",26350.00,1.00,26350.00,T,7501,,,,,,
106370,23558,339020,,"Coordenador do projeto",59500.00,1.00,59500.00,T,7501,,,,,,
106371,23558,339020,,"Executar as atividades de pesquisa, extensão e inovação do projeto",40800.00,1.00,40800.00,T,7501,,,,,,
106372,23558,339020,,"Bolsa(s) Operação iTecValor original: 82.0000,00, implementado 63236,06 (incluindo mudança da julia de 650 para 1200)",20443.96,1.00,20443.96,T,7501,,,,,,
106373,23558,339018,,"Gestão das atividades de pesquisa, extensão e inovação do projetoDespesa original 51.000,00 para 48.000,00",48000.00,1.00,48000.00,T,7504,,,,,,
106374,23558,339018,,"Atividade de desenvolvimento tecnológico, pesquisa e extensão dentro do escopo do projeto",1440.00,1.00,1440.00,T,7504,,,,,,
106375,23558,339018,,"Carteira iTec - Apoio carteira - Ramon",3360.00,1.00,3360.00,T,7501,,,,,,
106376,23558,339018,,"Bolsista carteira iTec - Daniele",9600.00,1.00,9600.00,T,7501,,,,,,
106377,23558,339018,,"Bolsa de apoio ao projeto. Despesa original prevista: 550,00, implementada 1200 por, 15 meses decisão do iTec.",18000.00,1.00,18000.00,T,7501,,,,,,
106378,23558,339020,,"Prospecção de projetos - Carteira iTec",8196.04,1.00,8196.04,T,7501,,,,,,
106379,23558,339020,,"Carteira iTec - Juliana - 14 meses",22400.00,1.00,22400.00,T,7501,,,,,,
106380,23558,339020,,"Auxiliar no projeto em pesquisas associadas a propriedade intelectual",4800.00,1.00,4800.00,T,7501,,,,,,
